conntrack dump, kind=cached-ebpf rootNS=4026532721
totalEntries=396
namespace 4026531840, size=316:
TCP v4 src=99.84.160.125 dst=192.168.65.3 sport=443 dport=60296 src=172.17.0.2 dst=99.84.160.125 sport=60296 dport=443
TCP v4 src=100.100.100.200 dst=192.168.65.3 sport=80 dport=35512 src=172.17.0.2 dst=100.100.100.200 sport=35512 dport=80
TCP v4 src=100.100.100.200 dst=192.168.65.3 sport=80 dport=35522 src=172.17.0.2 dst=100.100.100.200 sport=35522 dport=80
TCP v4 src=100.100.100.200 dst=192.168.65.3 sport=80 dport=35532 src=172.17.0.2 dst=100.100.100.200 sport=35532 dport=80
TCP v4 src=100.100.100.200 dst=192.168.65.3 sport=80 dport=35942 src=172.17.0.2 dst=100.100.100.200 sport=35942 dport=80
TCP v4 src=100.100.100.200 dst=192.168.65.3 sport=80 dport=45174 src=172.17.0.2 dst=100.100.100.200 sport=45174 dport=80
TCP v4 src=100.100.100.200 dst=192.168.65.3 sport=80 dport=59798 src=172.17.0.2 dst=100.100.100.200 sport=59798 dport=80
TCP v4 src=108.139.29.49 dst=192.168.65.3 sport=443 dport=54286 src=172.17.0.2 dst=108.139.29.49 sport=54286 dport=443
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42678 src=172.17.0.2 dst=169.254.169.254 sport=42678 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42684 src=172.17.0.2 dst=169.254.169.254 sport=42684 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42700 src=172.17.0.2 dst=169.254.169.254 sport=42700 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42710 src=172.17.0.2 dst=169.254.169.254 sport=42710 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42716 src=172.17.0.2 dst=169.254.169.254 sport=42716 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42722 src=172.17.0.2 dst=169.254.169.254 sport=42722 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46110 src=172.17.0.2 dst=169.254.169.254 sport=46110 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46120 src=172.17.0.2 dst=169.254.169.254 sport=46120 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46132 src=172.17.0.2 dst=169.254.169.254 sport=46132 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46140 src=172.17.0.2 dst=169.254.169.254 sport=46140 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46152 src=172.17.0.2 dst=169.254.169.254 sport=46152 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46158 src=172.17.0.2 dst=169.254.169.254 sport=46158 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46160 src=172.17.0.2 dst=169.254.169.254 sport=46160 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46168 src=172.17.0.2 dst=169.254.169.254 sport=46168 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46182 src=172.17.0.2 dst=169.254.169.254 sport=46182 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46188 src=172.17.0.2 dst=169.254.169.254 sport=46188 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46200 src=172.17.0.2 dst=169.254.169.254 sport=46200 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46216 src=172.17.0.2 dst=169.254.169.254 sport=46216 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46218 src=172.17.0.2 dst=169.254.169.254 sport=46218 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46234 src=172.17.0.2 dst=169.254.169.254 sport=46234 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46246 src=172.17.0.2 dst=169.254.169.254 sport=46246 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46258 src=172.17.0.2 dst=169.254.169.254 sport=46258 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46272 src=172.17.0.2 dst=169.254.169.254 sport=46272 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46284 src=172.17.0.2 dst=169.254.169.254 sport=46284 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46298 src=172.17.0.2 dst=169.254.169.254 sport=46298 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46302 src=172.17.0.2 dst=169.254.169.254 sport=46302 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46318 src=172.17.0.2 dst=169.254.169.254 sport=46318 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=47858 src=172.17.0.2 dst=169.254.169.254 sport=47858 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54108 src=172.17.0.2 dst=169.254.169.254 sport=54108 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54120 src=172.17.0.2 dst=169.254.169.254 sport=54120 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54134 src=172.17.0.2 dst=169.254.169.254 sport=54134 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54146 src=172.17.0.2 dst=169.254.169.254 sport=54146 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54160 src=172.17.0.2 dst=169.254.169.254 sport=54160 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54170 src=172.17.0.2 dst=169.254.169.254 sport=54170 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54174 src=172.17.0.2 dst=169.254.169.254 sport=54174 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54182 src=172.17.0.2 dst=169.254.169.254 sport=54182 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54192 src=172.17.0.2 dst=169.254.169.254 sport=54192 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54196 src=172.17.0.2 dst=169.254.169.254 sport=54196 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54198 src=172.17.0.2 dst=169.254.169.254 sport=54198 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54214 src=172.17.0.2 dst=169.254.169.254 sport=54214 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54226 src=172.17.0.2 dst=169.254.169.254 sport=54226 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54240 src=172.17.0.2 dst=169.254.169.254 sport=54240 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54246 src=172.17.0.2 dst=169.254.169.254 sport=54246 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54252 src=172.17.0.2 dst=169.254.169.254 sport=54252 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54258 src=172.17.0.2 dst=169.254.169.254 sport=54258 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54270 src=172.17.0.2 dst=169.254.169.254 sport=54270 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54280 src=172.17.0.2 dst=169.254.169.254 sport=54280 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54284 src=172.17.0.2 dst=169.254.169.254 sport=54284 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54300 src=172.17.0.2 dst=169.254.169.254 sport=54300 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54312 src=172.17.0.2 dst=169.254.169.254 sport=54312 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54322 src=172.17.0.2 dst=169.254.169.254 sport=54322 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54324 src=172.17.0.2 dst=169.254.169.254 sport=54324 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54332 src=172.17.0.2 dst=169.254.169.254 sport=54332 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=54336 src=172.17.0.2 dst=169.254.169.254 sport=54336 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57482 src=172.17.0.2 dst=169.254.169.254 sport=57482 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57490 src=172.17.0.2 dst=169.254.169.254 sport=57490 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57506 src=172.17.0.2 dst=169.254.169.254 sport=57506 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57516 src=172.17.0.2 dst=169.254.169.254 sport=57516 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57526 src=172.17.0.2 dst=169.254.169.254 sport=57526 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57542 src=172.17.0.2 dst=169.254.169.254 sport=57542 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57544 src=172.17.0.2 dst=169.254.169.254 sport=57544 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57546 src=172.17.0.2 dst=169.254.169.254 sport=57546 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57556 src=172.17.0.2 dst=169.254.169.254 sport=57556 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57564 src=172.17.0.2 dst=169.254.169.254 sport=57564 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57570 src=172.17.0.2 dst=169.254.169.254 sport=57570 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57584 src=172.17.0.2 dst=169.254.169.254 sport=57584 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57588 src=172.17.0.2 dst=169.254.169.254 sport=57588 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57594 src=172.17.0.2 dst=169.254.169.254 sport=57594 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57596 src=172.17.0.2 dst=169.254.169.254 sport=57596 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57598 src=172.17.0.2 dst=169.254.169.254 sport=57598 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57626 src=172.17.0.2 dst=169.254.169.254 sport=57626 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57632 src=172.17.0.2 dst=169.254.169.254 sport=57632 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57648 src=172.17.0.2 dst=169.254.169.254 sport=57648 dport=80
TCP v4 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=57664 src=172.17.0.2 dst=169.254.169.254 sport=57664 dport=80
TCP v4 src=169.254.170.2 dst=192.168.65.3 sport=80 dport=47892 src=172.17.0.2 dst=169.254.170.2 sport=47892 dport=80
TCP v4 src=169.254.172.1 dst=192.168.65.3 sport=51678 dport=40838 src=172.17.0.2 dst=169.254.172.1 sport=40838 dport=51678
TCP v4 src=172.17.0.2 dst=3.233.158.82 sport=33912 dport=443 src=3.233.158.82 dst=192.168.65.3 sport=443 dport=33912
TCP v4 src=172.17.0.2 dst=3.233.158.82 sport=33914 dport=443 src=3.233.158.82 dst=192.168.65.3 sport=443 dport=33914
TCP v4 src=172.17.0.2 dst=3.233.158.91 sport=34536 dport=443 src=3.233.158.91 dst=192.168.65.3 sport=443 dport=34536
TCP v4 src=172.17.0.2 dst=3.233.158.91 sport=34542 dport=443 src=3.233.158.91 dst=192.168.65.3 sport=443 dport=34542
TCP v4 src=172.17.0.2 dst=3.233.158.91 sport=34548 dport=443 src=3.233.158.91 dst=192.168.65.3 sport=443 dport=34548
TCP v4 src=172.17.0.2 dst=100.100.100.200 sport=35512 dport=80 src=100.100.100.200 dst=192.168.65.3 sport=80 dport=35512
TCP v4 src=172.17.0.2 dst=100.100.100.200 sport=35522 dport=80 src=100.100.100.200 dst=192.168.65.3 sport=80 dport=35522
TCP v4 src=172.17.0.2 dst=100.100.100.200 sport=35532 dport=80 src=100.100.100.200 dst=192.168.65.3 sport=80 dport=35532
TCP v4 src=172.17.0.2 dst=100.100.100.200 sport=35942 dport=80 src=100.100.100.200 dst=192.168.65.3 sport=80 dport=35942
TCP v4 src=172.17.0.2 dst=3.233.158.142 sport=36254 dport=443 src=3.233.158.142 dst=192.168.65.3 sport=443 dport=36254
TCP v4 src=172.17.0.2 dst=3.233.158.184 sport=36272 dport=443 src=3.233.158.184 dst=192.168.65.3 sport=443 dport=36272
TCP v4 src=172.17.0.2 dst=3.233.158.10 sport=36330 dport=443 src=3.233.158.10 dst=192.168.65.3 sport=443 dport=36330
TCP v4 src=172.17.0.2 dst=3.233.158.82 sport=37544 dport=443 src=3.233.158.82 dst=192.168.65.3 sport=443 dport=37544
TCP v4 src=172.17.0.2 dst=3.233.158.11 sport=37650 dport=443 src=3.233.158.11 dst=192.168.65.3 sport=443 dport=37650
TCP v4 src=172.17.0.2 dst=3.233.158.120 sport=38632 dport=443 src=3.233.158.120 dst=192.168.65.3 sport=443 dport=38632
TCP v4 src=172.17.0.2 dst=3.233.158.71 sport=39276 dport=443 src=3.233.158.71 dst=192.168.65.3 sport=443 dport=39276
TCP v4 src=172.17.0.2 dst=3.171.139.29 sport=39458 dport=443 src=3.171.139.29 dst=192.168.65.3 sport=443 dport=39458
TCP v4 src=172.17.0.2 dst=3.233.158.70 sport=39528 dport=443 src=3.233.158.70 dst=192.168.65.3 sport=443 dport=39528
TCP v4 src=172.17.0.2 dst=3.233.158.42 sport=40682 dport=443 src=3.233.158.42 dst=192.168.65.3 sport=443 dport=40682
TCP v4 src=172.17.0.2 dst=169.254.172.1 sport=40838 dport=51678 src=169.254.172.1 dst=192.168.65.3 sport=51678 dport=40838
TCP v4 src=172.17.0.2 dst=3.233.158.123 sport=41782 dport=443 src=3.233.158.123 dst=192.168.65.3 sport=443 dport=41782
TCP v4 src=172.17.0.2 dst=3.233.158.123 sport=41794 dport=443 src=3.233.158.123 dst=192.168.65.3 sport=443 dport=41794
TCP v4 src=172.17.0.2 dst=3.233.158.44 sport=42282 dport=443 src=3.233.158.44 dst=192.168.65.3 sport=443 dport=42282
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=42678 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42678
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=42684 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42684
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=42700 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42700
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=42710 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42710
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=42716 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42716
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=42722 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=42722
TCP v4 src=172.17.0.2 dst=3.233.158.197 sport=43230 dport=443 src=3.233.158.197 dst=192.168.65.3 sport=443 dport=43230
TCP v4 src=172.17.0.2 dst=3.233.158.197 sport=43242 dport=443 src=3.233.158.197 dst=192.168.65.3 sport=443 dport=43242
TCP v4 src=172.17.0.2 dst=3.233.158.197 sport=43248 dport=443 src=3.233.158.197 dst=192.168.65.3 sport=443 dport=43248
TCP v4 src=172.17.0.2 dst=3.233.158.252 sport=43586 dport=443 src=3.233.158.252 dst=192.168.65.3 sport=443 dport=43586
TCP v4 src=172.17.0.2 dst=3.233.158.252 sport=43598 dport=443 src=3.233.158.252 dst=192.168.65.3 sport=443 dport=43598
TCP v4 src=172.17.0.2 dst=3.233.158.252 sport=43602 dport=443 src=3.233.158.252 dst=192.168.65.3 sport=443 dport=43602
TCP v4 src=172.17.0.2 dst=3.233.158.252 sport=43614 dport=443 src=3.233.158.252 dst=192.168.65.3 sport=443 dport=43614
TCP v4 src=172.17.0.2 dst=3.233.158.43 sport=44296 dport=443 src=3.233.158.43 dst=192.168.65.3 sport=443 dport=44296
TCP v4 src=172.17.0.2 dst=100.100.100.200 sport=45174 dport=80 src=100.100.100.200 dst=192.168.65.3 sport=80 dport=45174
TCP v4 src=172.17.0.2 dst=3.233.158.91 sport=45694 dport=443 src=3.233.158.91 dst=192.168.65.3 sport=443 dport=45694
TCP v4 src=172.17.0.2 dst=3.233.158.91 sport=45708 dport=443 src=3.233.158.91 dst=192.168.65.3 sport=443 dport=45708
TCP v4 src=172.17.0.2 dst=3.233.158.70 sport=45932 dport=443 src=3.233.158.70 dst=192.168.65.3 sport=443 dport=45932
TCP v4 src=172.17.0.2 dst=3.233.158.91 sport=45936 dport=443 src=3.233.158.91 dst=192.168.65.3 sport=443 dport=45936
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=46110 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46110
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=46120 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46120
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=46132 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46132
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=46140 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46140
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=46152 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46152
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=46158 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46158
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=46160 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46160
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=46168 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46168
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=46182 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46182
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=46188 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46188
TCP v4 src=172.17.0.2 dst=169.254.169.254 sport=46200 dport=80 src=169.254.169.254 dst=192.168.65.3 sport=80 dport=46200
